name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
RARÍSSIMO BRUTO BY OSVALDO AMADO ESPUMANTE,Raríssimo Bruto by Osvaldo Amado Branco,OSVALDO AMADO,100,2006,BAIRRADA,95.01,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/rarissimo-bruto-by-osvaldo-amado-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:09.499091
GRANDE BORGA BRUTO MAGNUM ESPUMANTE,Grande Borga Bruto Magnum Branco,CAMPOLARGO VINHOS,100,2010,BAIRRADA,73.06,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/grande-borga-bruto-magnum-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5600392561742,False,Cave Lusa,2025-10-13T20:19:15.663854
ALIANÇA VINTAGE BRUTO ESPUMANTE,Aliança Vintage Bruto Branco,BACALHÔA VINHOS,100,2010,BAIRRADA,14.94,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/alianca-vintage-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:15.664127
PRIMAVERA UNUM SUPER BRUTO RESERVA ESPUMANTE,Primavera Unum Super Reserva Bruto,CAVES PRIMAVERA,100,2011,BAIRRADA,24.66,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/primavera-unum-super-reserva-bruto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",00113611,False,Cave Lusa,2025-10-13T20:19:22.723295
SÃO DOMINGOS QUINTA DE SÃO LOURENÇO BRUTO ESPUMANTE,São Domingos Quinta de São Lourenço Bruto Branco,CAVES SÃO DOMINGOS,100,2011,BAIRRADA,26.01,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/sao-domingos-quinta-de-sao-lourenco-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",DOMINGLOURENÇ,False,Cave Lusa,2025-10-13T20:19:22.723638
KOMPASSUS MAGNUM BRUTO ESPUMANTE,Kompassus Magnum Bruto Rosé,KOMPASSUS,100,2011,BAIRRADA,40.29,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/kompassus-magnum-bruto-rose/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:22.723781
SÃO DOMINGOS ELPÍDIO 80 ANOS BRUTO ESPUMANTE,São Domingos Elpídio 80 Anos Bruto Branco,CAVES SÃO DOMINGOS,100,2011,BAIRRADA,35.76,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/sao-domingos-elpidio-80-anos-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:22.723926
PRIMAVERA 75 ANOS BRUTO GRANDE RESERVA ESPUMANTE,Primavera 75 Anos Grande Reserva Bruto,CAVES PRIMAVERA,100,2012,BAIRRADA,18.99,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/primavera-75-anos-grande-reserva-bruto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",00111311,False,Cave Lusa,2025-10-13T20:19:28.368514
CAMPOLARGO CC & CP BRUTO ESPUMANTE,Campolargo CC & CP Bruto Branco,CAMPOLARGO VINHOS,100,2012,BAIRRADA,34.49,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/campolargo-cc-cp-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",ESPUMCCCP,False,Cave Lusa,2025-10-13T20:19:28.368780
KOMPASSUS EXTREME PINOT NOIR ESPUMANTE,Kompassus Extreme Pinot Noir Rosé,KOMPASSUS,100,2013,BAIRRADA,48.49,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/kompassus-extreme-pinot-noir-rose/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",0440566,False,Cave Lusa,2025-10-13T20:19:35.471714
REGATEIRO BRUTO MAGNUM ESPUMANTE,Regateiro Bruto Magnum Branco,LUSOVINI,100,2013,BAIRRADA,30.26,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/regateiro-bruto-magnum-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",REGATEIRO,False,Cave Lusa,2025-10-13T20:19:35.472058
QUINTA DO POÇO DO LOBO BRUTO MAGNUM ESPUMANTE,Quinta do Poço do Lobo Bruto Magnum Branco,CAVES SÃO JOÃO,100,2013,BAIRRADA,28.36,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/quinta-do-poco-do-lobo-bruto-magnum-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:35.472581
MARQUÊS DE MARIALVA BAGA CUVÉE ESPUMANTE,Marquês de Marialva Baga Cuvée Branco,ADEGA DE CANTANHEDE,100,2014,BAIRRADA,30.98,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/marques-de-marialva-baga-cuvee-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",MMBV,False,Cave Lusa,2025-10-13T20:19:42.078432
CAVES SÃO JOÃO 100 ANOS HISTÓRIA BRUTO ESPUMANTE,Caves São João 100 Anos História Bruto Branco,CAVES SÃO JOÃO,100,2015,BAIRRADA,62.39,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/caves-sao-joao-100-anos-historia-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",7023151,False,Cave Lusa,2025-10-13T20:19:49.438095
SÃO DOMINGOS BAGA BRUTO ESPUMANTE,São Domingos Baga Bruto Branco,CAVES SÃO DOMINGOS,100,2015,BAIRRADA,15.01,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/sao-domingos-baga-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5601664161547,False,Cave Lusa,2025-10-13T20:19:49.439043
PRIMAVERA BICAL BRUTO RESERVA ESPUMANTE,Primavera Bical Reserva Bruto,CAVES PRIMAVERA,100,2015,BAIRRADA,9.99,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/primavera-bical-reserva-bruto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:49.439187
QUINTA DO ORTIGÃO BRUTO RESERVA ESPUMANTE,Quinta do Ortigão Reserva Bruto Branco,QUINTA DO ORTIGÃO,100,2015,BAIRRADA,13.42,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/quinta-do-ortigao-reserva-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:49.439325
MESSIAS BAGA BLANC DE NOIR ESPUMANTE,Messias Baga Blanc de Noir,CAVES MESSIAS,100,2016,BAIRRADA,15.03,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/messias-baga-blanc-de-noir/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",624003,False,Cave Lusa,2025-10-13T20:19:56.215414
KOMPASSUS BRUTO GRANDE RESERVA ESPUMANTE,Kompassus Grande Reserva Bruto,KOMPASSUS,100,2016,BAIRRADA,31.67,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/kompassus-grande-reserva-bruto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",ESPKOMPGR,False,Cave Lusa,2025-10-13T20:19:56.215769
SÃO DOMINGOS ELPÍDIO VELHA BRUTO RESERVA ESPUMANTE,São Domingos Elpídio Velha Reserva Bruto Branco,CAVES SÃO DOMINGOS,100,2016,BAIRRADA,15.88,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/sao-domingos-elpidio-velha-reserva-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",ELPIDIOVR,False,Cave Lusa,2025-10-13T20:19:56.215906
BORGA BRUTO ESPUMANTE,Borga Bruto Branco,CAMPOLARGO VINHOS,100,2016,BAIRRADA,23.25,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/borga-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5600392560509,False,Cave Lusa,2025-10-13T20:19:56.216051
PAI ABEL BRUTO GRANDE RESERVA ESPUMANTE,Pai Abel Grande Reserva Bruto Branco,QUINTA DAS BAGEIRAS,100,2016,BAIRRADA,58.12,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/pai-abel-grande-reserva-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:19:56.216173
QUINTA DO ENCONTRO SPECIAL CUVÉE ESPUMANTE,Quinta do Encontro Special Cuvée Branco,QUINTA DO ENCONTRO,100,2017,BAIRRADA,30.12,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/quinta-do-encontro-special-cuvee-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzODEiIGhlaWdodD0iNDk3IiB2aWV3Qm94PSIwIDAgMzgxIDQ5NyI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5604575003692,False,Cave Lusa,2025-10-13T20:20:01.352290
SÃO DOMINGOS LOPO DE FREITAS BRUTO ESPUMANTE,São Domingos Lopo de Freitas Bruto Branco,CAVES SÃO DOMINGOS,100,2017,BAIRRADA,21.77,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/sao-domingos-lopo-de-freitas-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5601664108023,False,Cave Lusa,2025-10-13T20:20:01.352723
HIBERNUS GRANDE CUVÉE BRUTO NATURAL ESPUMANTE,Hibernus Grande Cuvée Bruto Natural Branco,CARVALHEIRA WINECREATORS,100,2017,BAIRRADA,33.89,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/hibernus-grande-cuvee-bruto-natural-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",2300430,False,Cave Lusa,2025-10-13T20:20:01.352893
QUINTA DAS BÁGEIRAS SUPER BRUTO MAGNUM RESERVA ESPUMANTE,Quinta das Bágeiras Super Reserva Bruto Magnum Branco,QUINTA DAS BAGEIRAS,100,2017,BAIRRADA,26.74,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/quinta-das-bageiras-super-reserva-bruto-magnum-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:20:01.353032
SÃO DOMINGOS ELPÍDIO SUPERIOR BRUTO ESPUMANTE,São Domingos Elpídio Superior Bruto Branco,CAVES SÃO DOMINGOS,100,2018,BAIRRADA,14.78,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/sao-domingos-elpidio-superior-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",ELPISIOSUP,False,Cave Lusa,2025-10-13T20:20:07.889132
LUIZ COSTA BRUTO ESPUMANTE,Luiz Costa Bruto Branco,CAVES SÃO JOÃO,100,2018,BAIRRADA,19.79,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/luiz-costa-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",7022151,False,Cave Lusa,2025-10-13T20:20:07.889563
MESSIAS BLANC DE BLANCS ESPUMANTE,Messias Blanc de Blancs Branco,CAVES MESSIAS,100,2018,BAIRRADA,15.03,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/messias-blanc-de-blancs-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",624016,False,Cave Lusa,2025-10-13T20:20:07.889705
ALIANÇA BRUTO GRANDE RESERVA ESPUMANTE,Aliança Grande Reserva Bruto Branco,BACALHÔA VINHOS,100,2018,BAIRRADA,34.80,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/alianca-grande-reserva-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzODEiIGhlaWdodD0iNDk3IiB2aWV3Qm94PSIwIDAgMzgxIDQ5NyI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",02.291,False,Cave Lusa,2025-10-13T20:20:07.889846
GIZ CUVÉE DE NOIRS LATE RELEASE ESPUMANTE,GIZ Cuvée de Noirs Late Release,GIZ BY LUIS GOMES,100,2018,BAIRRADA,38.31,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/giz-cuvee-de-noirs-late-release/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:20:07.889973
ÁGUA VIVA BRUTO ESPUMANTE,Água Viva Bruto Branco,NIEPOORT,100,2018,BAIRRADA,22.79,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/agua-viva-bruto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T20:20:07.890109
QUINTA DA PEDREIRA BRUTO NATURAL GRANDE RESERVA ESPUMANTE,Quinta da Pedreira Grande Reserva Bruto Natural Branco,QUINTA DA PEDREIRA,100,2019,BAIRRADA,18.49,,ESPUMANTE,,,,https://www.cavelusa.pt/loja/espumante-e-champagne/espumantes/quinta-da-pedreira-grande-reserva-bruto-natural-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",2300621,False,Cave Lusa,2025-10-13T20:20:14.365548
