name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
100 HECTARES 17 GRAUS TINTO,100 Hectares 17 Graus Tinto 2021,100 HECTARES,100,2021,DOURO,"36,15",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/10685-100-hectares-17-graus-red-2017-5600841732778.html,https://www.portugalvineyards.com/95990-home_default/100-hectares-17-graus-red-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.418887
100 HECTARES 17 5 GRAUS TINTO,"100 Hectares 17,5 Graus Tinto 2021",100 HECTARES,100,2021,DOURO,"41,35",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/24498-100-hectares-175-graus-red-2019-5600841732778.html,https://www.portugalvineyards.com/112581-home_default/100-hectares-175-graus-red-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.429680
100 HECTARES 18 GRAUS RESERVA TINTO,100 Hectares 18 graus Reserva Tinto 2021,100 HECTARES,100,2021,DOURO,"47,75",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/16619-100-hectares-18-graus-reserve-red-2018-5600841729990.html,https://www.portugalvineyards.com/103533-home_default/100-hectares-18-graus-reserve-red-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.429876
100 HECTARES ALICANTE BOUSCHET UNOAKED TINTO,100 Hectares Alicante Bouschet Unoaked Tinto 2021,100 HECTARES,100,2021,DOURO,"19,75",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/23758-100-hectares-alicante-bouschet-unoaked-red-2021-5600841732969.html,https://www.portugalvineyards.com/114374-home_default/100-hectares-alicante-bouschet-unoaked-red-2021.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.430013
100 HECTARES BRANCO,100 Hectares Branco 2024,100 HECTARES,100,2024,DOURO,"10,25",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/6059-100-hectares-white-2018-5600841732150.html,https://www.portugalvineyards.com/95891-home_default/100-hectares-white-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.430137
100 HECTARES CÓDEGA DO LARINHO BRANCO,100 Hectares Códega do Larinho Branco 2023,100 HECTARES,100,2023,DOURO,"12,75",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/7018-100-hectares-codega-do-larinho-white-2018-5600841732273.html,https://www.portugalvineyards.com/111413-home_default/100-hectares-codega-do-larinho-white-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.430259
100 HECTARES CURTIMENTA BRANCO,100 Hectares Curtimenta Branco 2018,100 HECTARES,100,2018,DOURO,"18,65",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/10963-100-hectares-curtimenta-white-2017-5600841732310.html,https://www.portugalvineyards.com/109948-home_default/100-hectares-curtimenta-white-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.430384
100 HECTARES FILIGRANA GRANDE RESERVA BRANCO,100 Hectares Filigrana Grande Reserva Branco 2022,100 HECTARES,100,2022,DOURO,"24,65",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/24499-100-hectares-filigrana-grand-reserve-white-2020-5600841730064.html,https://www.portugalvineyards.com/123196-home_default/100-hectares-filigrana-grand-reserve-white-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.430500
100 HECTARES FILIGRANA TINTO,100 Hectares Filigrana Tinto 2021,100 HECTARES,100,2021,DOURO,"26,25",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/7548-100-hectares-filigrana-red-2016-5600841732747.html,https://www.portugalvineyards.com/101560-home_default/100-hectares-filigrana-red-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.430617
100 HECTARES GRANDE RESERVA TINTO,100 Hectares Grande Reserva Tinto 2019,100 HECTARES,100,2019,DOURO,"26,25",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/6580-100-hectares-grand-reserve-red-2016-5600841732921.html,https://www.portugalvineyards.com/90837-home_default/100-hectares-grand-reserve-red-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.430734
100 HECTARES IMATERIAL TINTO,100 Hectares Imaterial Tinto 2015,100 HECTARES,100,2015,DOURO,"44,55",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/24500-100-hectares-imaterial-red-2015.html,https://www.portugalvineyards.com/112583-home_default/100-hectares-imaterial-red-2015.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.437455
100 HECTARES OLD VINES TINTO,100 Hectares Old Vines Tinto 2021,100 HECTARES,100,2021,DOURO,"36,15",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/6062-100-hectares-old-vines-red-2013-5600841732822.html,https://www.portugalvineyards.com/95897-home_default/100-hectares-old-vines-red-2013.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.437622
100 HECTARES RESERVA BRANCO,100 Hectares Reserva Branco 2022,100 HECTARES,100,2022,DOURO,"17,05",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/14757-100-hectares-reserve-white-2019-5600841732440.html,https://www.portugalvineyards.com/96048-home_default/100-hectares-reserve-white-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.437752
100 HECTARES SOUSÃO TINTO,100 Hectares Sousão Tinto 2021,100 HECTARES,100,2021,DOURO,"23,05",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/8762-100-hectares-sousao-red-2018-5600841732679.html,https://www.portugalvineyards.com/95938-home_default/100-hectares-sousao-red-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.437883
100 HECTARES SUPERIOR TINTO,100 Hectares Superior Tinto 2021,100 HECTARES,100,2021,DOURO,"17,05",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/6061-100-hectares-superior-red-2017-5600841732525.html,https://www.portugalvineyards.com/95895-home_default/100-hectares-superior-red-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.438007
100 HECTARES TINTA AMARELA TINTO,100 Hectares Tinta Amarela Tinto 2019,100 HECTARES,100,2019,DOURO,"26,25",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/10684-100-hectares-tinta-amarela-red-2017-5600841732112.html,https://www.portugalvineyards.com/95988-home_default/100-hectares-tinta-amarela-red-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.438124
100 HECTARES TINTO,100 Hectares Tinto 2022,100 HECTARES,100,2022,DOURO,"9,35",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/6058-100-hectares-red-2018-5600841732433.html,https://www.portugalvineyards.com/95889-home_default/100-hectares-red-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.438238
100 HECTARES TOURIGA FRANCA TINTO,100 Hectares Touriga Franca Tinto 2018,100 HECTARES,100,2018,DOURO,"31,25",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/14402-100-hectares-touriga-franca-red-2018-5600841732334.html,https://www.portugalvineyards.com/96046-home_default/100-hectares-touriga-franca-red-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.438351
100 HECTARES TOURIGA NACIONAL GRANDE RESERVA TINTO,100 Hectares Touriga Nacional Grande Reserva Tinto 2019,100 HECTARES,100,2019,DOURO,"87,45",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/24501-100-hectares-touriga-nacional-grand-reserve-red-2019-5600841732013.html,https://www.portugalvineyards.com/112584-home_default/100-hectares-touriga-nacional-grand-reserve-red-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.438465
100 HECTARES TOURIGA NACIONAL TINTO,100 Hectares Touriga Nacional Tinto 2023,100 HECTARES,100,2023,DOURO,"13,65",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/6060-100-hectares-touriga-nacional-red-2017-5600841732624.html,https://www.portugalvineyards.com/95893-home_default/100-hectares-touriga-nacional-red-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.438795
100 HECTARES TRÊS TINTAS TINTO,100 Hectares Três Tintas Tinto 2018,100 HECTARES,100,2018,DOURO,"26,25",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/14403-100-hectares-tres-tintas-red-2018-5600841732556.html,https://www.portugalvineyards.com/102041-home_default/100-hectares-tres-tintas-red-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:42.438924
GUITARRISTA BRANCO,Guitarrista Branco 2021,XAVIER SANTANA,100,2021,SETÚBAL,"10,35",,BRANCO,,,,https://www.portugalvineyards.com/pt/setubal/24618-guitarrista-white-2021.html,https://www.portugalvineyards.com/112662-home_default/guitarrista-white-2021.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.173622
GUITARRISTA CABERNET SAUVIGNON TINTO,Guitarrista Cabernet Sauvignon Tinto 2020,XAVIER SANTANA,100,2020,SETÚBAL,"10,35",,TINTO,,,,https://www.portugalvineyards.com/pt/setubal/24619-guitarrista-cabernet-sauvignon-white-2020.html,https://www.portugalvineyards.com/112663-home_default/guitarrista-cabernet-sauvignon-white-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.184146
GUITARRISTA ROSÉ,Guitarrista Rosé 2022,XAVIER SANTANA,100,2022,SETÚBAL,"10,35",,ROSÉ,,,,https://www.portugalvineyards.com/pt/setubal/24617-guitarrista-rose-2022.html,https://www.portugalvineyards.com/112661-home_default/guitarrista-rose-2022.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.184488
GUITARRISTA TOURIGA NACIONAL TINTO,Guitarrista Touriga Nacional Tinto 2020,XAVIER SANTANA,100,2020,SETÚBAL,"10,35",,TINTO,,,,https://www.portugalvineyards.com/pt/setubal/24620-guitarrista-touriga-nacional-red-2020.html,https://www.portugalvineyards.com/112664-home_default/guitarrista-touriga-nacional-red-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.184630
QUINTA DO MONTE ALEGRE BRANCO,Quinta do Monte Alegre Branco 2023,XAVIER SANTANA,100,2023,SETÚBAL,"6,25",,BRANCO,,,,https://www.portugalvineyards.com/pt/setubal/9188-quinta-do-monte-alegre-white-2018-5604377297558.html,https://www.portugalvineyards.com/120501-home_default/quinta-do-monte-alegre-white-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.184764
QUINTA DO MONTE ALEGRE HERANÇA DA FAMILIA CASTELÃO TINTO,Quinta do Monte Alegre Herança da Familia Castelão Tinto...,XAVIER SANTANA,100,,SETÚBAL,"15,15",,TINTO,,,,https://www.portugalvineyards.com/pt/setubal/15422-quinta-do-monte-alegre-heranca-da-familia-castelao-red-2016-5604377297671.html,https://www.portugalvineyards.com/96402-home_default/quinta-do-monte-alegre-heranca-da-familia-castelao-red-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.184894
QUINTA DO MONTE ALEGRE HOMENAGEM RESERVA TINTO,Quinta do Monte Alegre Homenagem Reserva Tinto 2015,XAVIER SANTANA,100,2015,SETÚBAL,"26,55",,TINTO,,,,https://www.portugalvineyards.com/pt/setubal/24616-quinta-do-monte-alegre-homenagem-grand-reserve-red-2015.html,https://www.portugalvineyards.com/112660-home_default/quinta-do-monte-alegre-homenagem-grand-reserve-red-2015.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.185033
QUINTA DO MONTE ALEGRE MOSCATEL DE SETÚBAL,Quinta do Monte Alegre Moscatel de Setúbal,XAVIER SANTANA,100,,MOSCATEL,"12,85",,MOSCATEL,,,,https://www.portugalvineyards.com/pt/setubal/11730-quinta-do-monte-alegre-moscatel-de-setubal-5604377297664.html,https://www.portugalvineyards.com/74199-home_default/quinta-do-monte-alegre-moscatel-de-setubal.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.185163
QUINTA DO MONTE ALEGRE MOSCATEL ROXO,Quinta do Monte Alegre Moscatel Roxo 2016,XAVIER SANTANA,100,2016,MOSCATEL,"47,45",,MOSCATEL,,,,https://www.portugalvineyards.com/pt/setubal/12058-quinta-do-monte-alegre-moscatel-roxo-2016.html,https://www.portugalvineyards.com/102064-home_default/quinta-do-monte-alegre-moscatel-roxo-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.185292
QUINTA DO MONTE ALEGRE RESERVA BRANCO,Quinta do Monte Alegre Reserva Branco 2021,XAVIER SANTANA,100,2021,SETÚBAL,"10,85","13,25",BRANCO,,,,https://www.portugalvineyards.com/pt/setubal/9191-quinta-do-monte-alegre-reserve-white-2016-5604377297619.html,https://www.portugalvineyards.com/90918-home_default/quinta-do-monte-alegre-reserve-white-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.185415
QUINTA DO MONTE ALEGRE RESERVA TINTO,Quinta do Monte Alegre Reserva Tinto 2016,XAVIER SANTANA,100,2016,SETÚBAL,"10,85","13,25",TINTO,,,,https://www.portugalvineyards.com/pt/setubal/9192-quinta-do-monte-alegre-reserve-red-2015-5604377297626.html,https://www.portugalvineyards.com/96312-home_default/quinta-do-monte-alegre-reserve-red-2015.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.188406
QUINTA DO MONTE ALEGRE ROSÉ,Quinta do Monte Alegre Rosé 2024,XAVIER SANTANA,100,2024,SETÚBAL,"6,25",,ROSÉ,,,,https://www.portugalvineyards.com/pt/setubal/9189-quinta-do-monte-alegre-rose-2017-5604377297572.html,https://www.portugalvineyards.com/120503-home_default/quinta-do-monte-alegre-rose-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.188564
QUINTA DO MONTE ALEGRE SELECTED HARVEST BRANCO,Quinta do Monte Alegre Selected Harvest Branco 2019,XAVIER SANTANA,100,2019,SETÚBAL,"8,85",,BRANCO,,,,https://www.portugalvineyards.com/pt/setubal/11731-quinta-do-monte-alegre-viosinho-white-2017-5604377297701.html,https://www.portugalvineyards.com/96356-home_default/quinta-do-monte-alegre-viosinho-white-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.188698
QUINTA DO MONTE ALEGRE SELECTED HARVEST TINTO,Quinta do Monte Alegre Selected Harvest Tinto 2019,XAVIER SANTANA,100,2019,SETÚBAL,"8,85",,TINTO,,,,https://www.portugalvineyards.com/pt/setubal/12004-quinta-do-monte-alegre-selected-harvest-red-2016-5604377297565.html,https://www.portugalvineyards.com/90922-home_default/quinta-do-monte-alegre-selected-harvest-red-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.188826
QUINTA DO MONTE ALEGRE TINTO,Quinta do Monte Alegre Tinto 2022,XAVIER SANTANA,100,2022,SETÚBAL,"6,25",,TINTO,,,,https://www.portugalvineyards.com/pt/setubal/9193-quinta-do-monte-alegre-red-2016-5604377297633.html,https://www.portugalvineyards.com/96308-home_default/quinta-do-monte-alegre-red-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.188953
XAVIER SANTANA MOSCATEL DE SETÚBAL,Xavier Santana Moscatel de Setúbal,XAVIER SANTANA,100,,MOSCATEL,"8,55",,MOSCATEL,,,,https://www.portugalvineyards.com/pt/setubal/7964-xavier-santana-moscatel-de-setubal-2017-5604377295073.html,https://www.portugalvineyards.com/90673-home_default/xavier-santana-moscatel-de-setubal-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:45.189086
1143 BY WWS BRANCO,1143 By WWS Branco,WINE WITH SPIRIT,100,1143,TEJO,"7,95",,BRANCO,,,,https://www.portugalvineyards.com/pt/tejo/25897-1143-by-wws-white.html,https://www.portugalvineyards.com/115310-home_default/1143-by-wws-white.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.354331
1143 BY WWS TINTO,1143 By WWS Tinto,WINE WITH SPIRIT,100,1143,TEJO,"7,95",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25896-1143-by-wws-red.html,https://www.portugalvineyards.com/115309-home_default/1143-by-wws-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.371774
B! BY WWS BRANCO,B! By WWS Branco,WINE WITH SPIRIT,100,,VINHOS VERDES,"5,65",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/25901-b-by-wws-white.html,https://www.portugalvineyards.com/115314-home_default/b-by-wws-white.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.371961
B! BY WWS BRANCO,B! By WWS Branco,WINE WITH SPIRIT,100,,PORTUGAL,"5,65",,BRANCO,,,,https://www.portugalvineyards.com/pt/portugal/25899-b-by-wws-white.html,https://www.portugalvineyards.com/115312-home_default/b-by-wws-white.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.372092
B! BY WWS ROSÉ,B! By WWS Rosé,WINE WITH SPIRIT,100,,PORTUGAL,"5,65",,ROSÉ,,,,https://www.portugalvineyards.com/pt/portugal/25900-b-by-wws-rose.html,https://www.portugalvineyards.com/115313-home_default/b-by-wws-rose.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.372213
B! BY WWS TINTO,B! By WWS Tinto,WINE WITH SPIRIT,100,,PORTUGAL,"5,65",,TINTO,,,,https://www.portugalvineyards.com/pt/portugal/25898-b-by-wws-red.html,https://www.portugalvineyards.com/124233-home_default/b-by-wws-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.372337
BASTA! IMPERIAL BRUTO ESPUMANTE,Basta! Imperial Bruto Espumante,WINE WITH SPIRIT,100,,BAIRRADA,"16,05",,ESPUMANTE,,,,https://www.portugalvineyards.com/pt/bairrada/25902-basta-imperial-brut-sparkling.html,https://www.portugalvineyards.com/115315-home_default/basta-imperial-brut-sparkling.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.372466
BASTA! BRUTO ROSÉ,Basta! Rosé Bruto Espumante,WINE WITH SPIRIT,100,,BAIRRADA,"11,65",,ROSÉ,,,,https://www.portugalvineyards.com/pt/bairrada/25903-basta-rose-brut-sparkling.html,https://www.portugalvineyards.com/115316-home_default/basta-rose-brut-sparkling.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.372584
BASTARDÔ! BLACK EDITION TINTO,Bastardô! Black Edition Tinto,WINE WITH SPIRIT,100,,TEJO,"14,85",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25885-bastardo-black-edition-red.html,https://www.portugalvineyards.com/115298-home_default/bastardo-black-edition-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.372703
BASTARDÔ! BLCK EDITION BRANCO,Bastardô! Blck Edition Branco,WINE WITH SPIRIT,100,,TEJO,"11,65",,BRANCO,,,,https://www.portugalvineyards.com/pt/tejo/25886-bastardo-blck-edition-white.html,https://www.portugalvineyards.com/115299-home_default/bastardo-blck-edition-white.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.372820
BASTARDÔ! BRANCO,Bastardô! Branco,WINE WITH SPIRIT,100,,TEJO,"7,95",,BRANCO,,,,https://www.portugalvineyards.com/pt/tejo/25883-bastardo-white.html,https://www.portugalvineyards.com/115296-home_default/bastardo-white.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.379265
BASTARDÔ! PREMIUM EDITION VINHAS VELHAS TINTO,Bastardô! Premium Edition Vinhas Velhas Tinto,WINE WITH SPIRIT,100,,TEJO,"41,55",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25887-bastardo-premium-edition-old-vines-red.html,https://www.portugalvineyards.com/115300-home_default/bastardo-premium-edition-old-vines-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.379446
BASTARDÔ! ROSÉ,Bastardô! Rosé 2023,WINE WITH SPIRIT,100,2023,TEJO,"7,95",,ROSÉ,,,,https://www.portugalvineyards.com/pt/tejo/25884-bastardo-rose-5600228155022.html,https://www.portugalvineyards.com/121873-home_default/bastardo-rose.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.379581
BASTARDÔ! TINTO,Bastardô! Tinto,WINE WITH SPIRIT,100,,TEJO,"7,95",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25882-bastardo-red.html,https://www.portugalvineyards.com/115295-home_default/bastardo-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.379707
BREAD&CHEESE BRANCO,Bread&Cheese Branco,WINE WITH SPIRIT,100,,TEJO,"7,95",,BRANCO,,,,https://www.portugalvineyards.com/pt/tejo/25889-breadcheese-white.html,https://www.portugalvineyards.com/115302-home_default/breadcheese-white.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.379830
BREAD&CHEESE TINTO,Bread&Cheese Tinto,WINE WITH SPIRIT,100,,TEJO,"7,95",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25888-breadcheese-red.html,https://www.portugalvineyards.com/115301-home_default/breadcheese-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.379948
CARPE NOCTEM TINTO,Carpe Noctem Tinto 2015,WINE WITH SPIRIT,100,2015,DOURO,"11,65",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/25895-carpe-noctem-red-2015.html,https://www.portugalvineyards.com/115308-home_default/carpe-noctem-red-2015.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.380064
DINE WITH ME TONIGHT BRANCO,Dine With Me Tonight Branco,WINE WITH SPIRIT,100,,TEJO,"7,85",,BRANCO,,,,https://www.portugalvineyards.com/pt/tejo/25894-dine-with-me-tonight-white.html,https://www.portugalvineyards.com/115307-home_default/dine-with-me-tonight-white.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.380181
DINE WITH ME TONIGHT TINTO,Dine With Me Tonight Tinto,WINE WITH SPIRIT,100,,TEJO,"7,85",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25893-dine-with-me-tonight-red.html,https://www.portugalvineyards.com/115306-home_default/dine-with-me-tonight-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.380296
FEIJOADA&CO TINTO,Feijoada&Co Tinto,WINE WITH SPIRIT,100,,TEJO,"7,95",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25890-feijoadaco-red.html,https://www.portugalvineyards.com/115303-home_default/feijoadaco-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.380693
MEET&MEAT TINTO,Meet&Meat Tinto,WINE WITH SPIRIT,100,,TEJO,"7,95",,TINTO,,,,https://www.portugalvineyards.com/pt/tejo/25891-meetmeat-red.html,https://www.portugalvineyards.com/115304-home_default/meetmeat-red.jpg,,False,Portugal Vineyards,2025-10-13T15:07:51.380826
MAR SALGADO BRANCO,Mar Salgado Branco 2023,WINE CONCEPT,100,2023,LISBOA,"6,05",,BRANCO,,,,https://www.portugalvineyards.com/pt/lisboa/26689-mar-salgado-white-2023.html,https://www.portugalvineyards.com/119498-home_default/mar-salgado-white-2023.jpg,,False,Portugal Vineyards,2025-10-13T15:07:52.341045
MAR SALGADO BRUTO ESPUMANTE,Mar Salgado Bruto Espumante,WINE CONCEPT,100,,LISBOA,"13,55",,ESPUMANTE,,,,https://www.portugalvineyards.com/pt/lisboa/26691-mar-salgado-brut-sparkling.html,https://www.portugalvineyards.com/119500-home_default/mar-salgado-brut-sparkling.jpg,,False,Portugal Vineyards,2025-10-13T15:07:52.341263
MAR SALGADO ROSÉ,Mar Salgado Rosé 2023,WINE CONCEPT,100,2023,LISBOA,"6,05",,ROSÉ,,,,https://www.portugalvineyards.com/pt/lisboa/26688-mar-salgado-rose-2023.html,https://www.portugalvineyards.com/119497-home_default/mar-salgado-rose-2023.jpg,,False,Portugal Vineyards,2025-10-13T15:07:52.341535
MAR SALGADO TINTO,Mar Salgado Tinto 2021,WINE CONCEPT,100,2021,LISBOA,"6,05",,TINTO,,,,https://www.portugalvineyards.com/pt/lisboa/26690-mar-salgado-red-2021.html,https://www.portugalvineyards.com/119499-home_default/mar-salgado-red-2021.jpg,,False,Portugal Vineyards,2025-10-13T15:07:52.341670
MAR SALGADO VINHO VERDE BRANCO,Mar Salgado Vinho Verde Branco 2024,WINE CONCEPT,100,2024,VINHOS VERDES,"6,05",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/26687-mar-salgado-vinho-verde-white-2024-5600781951970.html,https://www.portugalvineyards.com/121684-home_default/mar-salgado-vinho-verde-white-2024.jpg,,False,Portugal Vineyards,2025-10-13T15:07:52.341792
LOCAL ALENTEJO TINTO,Local Alentejo Tinto 2018,WINE AND NATURE,100,2018,ALENTEJO,"21,55",,TINTO,,,,https://www.portugalvineyards.com/pt/alentejo/21503-local-alentejo-red-2018-5600784088017.html,https://www.portugalvineyards.com/124267-home_default/local-alentejo-red-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:53.805502
LOCAL PICO BRANCO,Local Pico Branco 2021,WINE AND NATURE,100,2021,AÇORES,"35,45",,BRANCO,,,,https://www.portugalvineyards.com/pt/acores/21502-local-pico-white-2021-5600784088000.html,https://www.portugalvineyards.com/120879-home_default/local-pico-white-2021.jpg,,False,Portugal Vineyards,2025-10-13T15:07:53.805698
GURU BRANCO,Guru Branco 2023,WINE & SOUL,100,2023,DOURO,"42,35",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/372-guru-white-2017-5600353700258.html,https://www.portugalvineyards.com/93111-home_default/guru-white-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.163761
GURU VINHA DA CALÇADA BRANCO,Guru Vinha da Calçada Branco 2021,WINE & SOUL,100,2021,DOURO,"84,55",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/25055-guru-vinha-da-calcada-white-2020-5600353700555.html,https://www.portugalvineyards.com/113167-home_default/guru-vinha-da-calcada-white-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.176832
MANOELLA BRANCO,Manoella Branco 2024,WINE & SOUL,100,2024,DOURO,"16,65",,BRANCO,,,,https://www.portugalvineyards.com/pt/douro/9387-manoella-white-2018-5600353700425.html,https://www.portugalvineyards.com/117377-home_default/manoella-white-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.177026
MANOELLA ROSÉ,Manoella Rosé 2023,WINE & SOUL,100,2023,DOURO,"16,65",,ROSÉ,,,,https://www.portugalvineyards.com/pt/douro/14352-manoella-rose-2018-5600353700449.html,https://www.portugalvineyards.com/93432-home_default/manoella-rose-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.177160
MANOELLA RUBY FINEST PORTO RESERVA TINTO,Manoella Ruby Finest Reserva Porto,WINE & SOUL,100,,PORTO,"16,35",,TINTO,,,,https://www.portugalvineyards.com/pt/porto-ruby/15715-manoella-ruby-finest-reserve-port-5600353700050.html,https://www.portugalvineyards.com/120137-home_default/manoella-ruby-finest-reserve-port.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.177290
MANOELLA TAWNY FINEST PORTO RESERVA TINTO,Manoella Tawny Finest Reserva Porto,WINE & SOUL,100,,PORTO,"19,35",,TINTO,,,,https://www.portugalvineyards.com/pt/porto-tawny/15336-manoella-tawny-finest-reserve-port-5600353700043.html,https://www.portugalvineyards.com/120139-home_default/manoella-tawny-finest-reserve-port.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.177415
MANOELLA TINTO,Manoella Tinto 2023,WINE & SOUL,100,2023,DOURO,"16,65",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/4039-manoella-red-2017-5600353700302.html,https://www.portugalvineyards.com/90451-home_default/manoella-red-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.177536
PINTAS CHARACTER TINTO,Pintas Character Tinto 2022,WINE & SOUL,100,2022,DOURO,"31,75",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/4040-pintas-character-red-2016-5600353700364.html,https://www.portugalvineyards.com/90453-home_default/pintas-character-red-2016.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.182992
PINTAS TINTO,Pintas Tinto 2004,WINE & SOUL,100,2004,DOURO,"271,25",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/21506-pintas-red-2004-5607951200418.html,https://www.portugalvineyards.com/100148-home_default/pintas-red-2004.jpg,,False,Portugal Vineyards,2025-10-13T15:07:55.183200
