name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
MURGANHEIRA CZAR CUVÉE BRUTO ESPUMANTE,2018 Espumante Murganheira Czar Cuvée Bruto rosé,CAVES MURGANHEIRA,100,2018,TÁVORA-VAROSA,"37,9",,ESPUMANTE,,13,,https://www.garrafeiranacional.com/vinho/2018-espumante-murganheira-czar-cuvee-bruto-rose.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/9/1/9100803-0.jpg,9100803,False,Garrafeira Nacional,2025-10-13T11:57:59.948086
QUINTA DO NOVAL CÃO (RÓTULO DANIFICADO) TINTO,2021 Quinta do Noval Tinto Cão tinto (rótulo danificado),QUINTA DO NOVAL,100,2021,DOURO,"39,5",,TINTO,,14,,https://www.garrafeiranacional.com/vinho/2021-quinta-do-noval-tinto-c-o-tinto-rotulo-danificado.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/9/6980456-0.jpg,6980456,False,Garrafeira Nacional,2025-10-13T11:57:59.962008
MARIA IZABEL VINHAS DA PRINCESA VINHAS VELHAS (RÓTULO DANIFICADO) TINTO, 2017 Maria Izabel Vinhas da Princesa Vinhas Velhas tinto (rótulo danificado),QUINTA MARIA IZABEL,100,2017,DOURO,"69,95",,TINTO,,"12,5",,https://www.garrafeiranacional.com/vinho/2017-maria-izabel-vinhas-da-princesa-vinhas-velhas-tinto-rotulo-danificado.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/9/6980446-0.jpg,6980446,False,Garrafeira Nacional,2025-10-13T11:57:59.962220
GONÇALVES FARIA (RÓTULO DANIFICADO) BRANCO, 2021 Gonçalves Faria branco (rótulo danificado),NIEPOORT,100,2021,BAIRRADA,"34,95",,BRANCO,,"11,5",,https://www.garrafeiranacional.com/vinho/2021-goncalves-faria-branco-rotulo-danificado.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/9/6980444-0.jpg,6980444,False,Garrafeira Nacional,2025-10-13T11:57:59.962383
NIEPOORT QUINTA DE BAIXO POEIRINHO BAGA (RÓTULO DANIFICADO) TINTO, 2015 Niepoort Quinta de Baixo Poeirinho Baga tinto (rótulo danificado),NIEPOORT,100,2015,BAIRRADA,"32,95",,TINTO,,"11,5",,https://www.garrafeiranacional.com/vinho/2015-niepoort-quinta-de-baixo-poeirinho-baga-tinto-rotulo-danificado-6980431.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/9/6980431-0.jpg,6980431,False,Garrafeira Nacional,2025-10-13T11:57:59.962525
QUINTA DA TOURIGA CHÃ (RÓTULO DANIFICADO) TINTO, 2014 Quinta da Touriga-Chã tinto (rótulo danificado),JORGE ROSAS,100,2014,DOURO,95,,TINTO,,"14,5",,https://www.garrafeiranacional.com/vinho/2014-quinta-da-touriga-ch-tinto-rotulo-danificado.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/9/6980420-0.jpg,6980420,False,Garrafeira Nacional,2025-10-13T11:57:59.962678
QUINTA DO MOURO (RÓTULO DOURADO DANIFICADO) TINTO, 2019 Quinta do Mouro tinto (rótulo dourado danificado),QUINTA DO MOURO,100,2019,ALENTEJO,"96,95",,TINTO,,14,,https://www.garrafeiranacional.com/vinho/2019-quinta-do-mouro-tinto-rotulo-dourado-danificado-6980412.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/9/6980412-0.jpg,6980412,False,Garrafeira Nacional,2025-10-13T11:57:59.962824
QUINTA DO MOURO (RÓTULO DOURADO DANIFICADO) TINTO, 2019 Quinta do Mouro tinto (rótulo dourado danificado),QUINTA DO MOURO,100,2019,ALENTEJO,"96,95",,TINTO,,14,,https://www.garrafeiranacional.com/vinho/2019-quinta-do-mouro-tinto-rotulo-dourado-danificado.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/9/6980411-0.jpg,6980411,False,Garrafeira Nacional,2025-10-13T11:57:59.973570
MOUCHÃO (NÍVEL BAIXO) TINTO, 1974 Mouchão tinto (nível baixo),HERDADE DO MOUCHÃO,100,1974,ALENTEJO,149,,TINTO,,"13,5",,https://www.garrafeiranacional.com/vinho/1974-mouch-o-tinto-nivel-baixo-6203447.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/2/6203447-0.jpg,6203447,False,Garrafeira Nacional,2025-10-13T11:57:59.973741
QUINTA DE CIDRÔ ROSÉ, 2024 Quinta de Cidrô rosé,REAL COMPANHIA VELHA,100,2024,DOURO,"14,95",,ROSÉ,,13,,https://www.garrafeiranacional.com/vinho/2024-quinta-do-cidro-rose.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6070303-0.jpg,6070303,False,Garrafeira Nacional,2025-10-13T11:57:59.973891
QUINTA DO MONTE XISTO ORIENTE BIOLÓGICO TINTO, 2022 Quinta do Monte Xisto Oriente biológico tinto,NICOLAU DE ALMEIDA,100,2022,DOURO,"69,95",,TINTO,,13,,https://www.garrafeiranacional.com/vinho/2022-quinta-do-monte-xisto-oriente-biologico-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064760-0.jpg,6064760,False,Garrafeira Nacional,2025-10-13T11:57:59.974023
TITAN OF DOURO RESERVA BRANCO, 2024 Titan of Douro Reserva branco,LUÍS LEOCÁDIO VINHOS,100,2024,DOURO,"11,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2024-titan-of-douro-reserva-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064758-0.jpg,6064758,False,Garrafeira Nacional,2025-10-13T11:57:59.974149
DONA ERMELINDA BRANCO, 2024 Dona Ermelinda branco,CASA ERMELINDA FREITAS,100,2024,PENÍNSULA DE SETÚBAL,"4,95",,BRANCO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-dona-ermelinda-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6050619-0.jpg,6050619,False,Garrafeira Nacional,2025-10-13T11:57:59.974289
ESPORÃO MONTE VELHO TINTO, 2024 Esporão Monte Velho tinto,ESPORÃO,100,2024,ALENTEJO,"4,95",,TINTO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-espor-o-monte-velho-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013826-0.jpg,6013826,False,Garrafeira Nacional,2025-10-13T11:57:59.984893
ESPORÃO ALANDRA TINTO, 2024 Esporão Alandra tinto,ESPORÃO,100,2024,ALENTEJO,"2,9",,TINTO,,13,,https://www.garrafeiranacional.com/vinho/2024-espor-o-alandra-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013825-0.jpg,6013825,False,Garrafeira Nacional,2025-10-13T11:57:59.985077
RONFE BRANCO, 2023 Ronfe branco,NICOLAU DE ALMEIDA,100,2023,VINHO VERDE,"17,95",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2023-casa-de-ronfe-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6081001-0.jpg,6081001,False,Garrafeira Nacional,2025-10-13T11:57:59.985213
QUINTA DA EIRÓ RUMOS COLHEITA BRANCO, 2024 Quinta da Eiró Rumos Colheita branco,QUINTA DA EIRÓ,100,2024,DOURO,"11,95",,BRANCO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-quinta-da-eiro-rumos-colheita-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064747-0.jpg,6064747,False,Garrafeira Nacional,2025-10-13T11:57:59.985354
ROLA TINTO, 2024 Rola tinto,ROLA WINES,100,2024,DOURO,"10,95",,TINTO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-rola-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064746-0.jpg,6064746,False,Garrafeira Nacional,2025-10-13T11:57:59.985652
BELLA ÉLÉGANCE PINOT NOIR TINTO, 2024 Bella Élégance Pinot Noir tinto,QUINTA DE BELLA ENCOSTA,100,2024,DÃO,"14,95",,TINTO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-bella-elegance-pinot-noir-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042700-0.jpg,6042700,False,Garrafeira Nacional,2025-10-13T11:57:59.985792
ENCOSTA DA FORNALHA ANTÃO VAZ BRANCO, 2024 Encosta da Fornalha Antão Vaz branco,ADEGA DOS NASCEDIOS,100,2024,ALENTEJO,"10,7",,BRANCO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-encosta-da-fornalha-ant-o-vaz-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013824-0.jpg,6013824,False,Garrafeira Nacional,2025-10-13T11:57:59.996799
ENCOSTA DA FORNALHA BRANCO, 2024 Encosta da Fornalha branco,ADEGA DOS NASCEDIOS,100,2024,ALENTEJO,"7,1",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-encosta-da-fornalha-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013823-0.jpg,6013823,False,Garrafeira Nacional,2025-10-13T11:57:59.996997
ROCIM VALE DA MATA PET NAT ESPUMANTE, 2024 Espumante Rocim Vale da Mata Pet Nat,ROCIM,100,2024,LISBOA,"11,5",,ESPUMANTE,,11,,https://www.garrafeiranacional.com/vinho/2024-espumante-rocim-vale-da-mata-pet-nat.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/9/1/9100802-0.jpg,9100802,False,Garrafeira Nacional,2025-10-13T11:57:59.997131
ROCIM QUINTA DE PEDRAGOSA BRANCO, 2024 Rocim Quinta de Pedragosa branco,ROCIM,100,2024,ALGARVE,"15,5",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-rocim-quinta-de-pedragosa-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/1/6140088-0.jpg,6140088,False,Garrafeira Nacional,2025-10-13T11:57:59.997284
QUINTA DO SOBRAL ROSÉ, 2024 Quinta do Sobral rosé,QUINTA DO SOBRAL,100,2024,DÃO,"6,95",,ROSÉ,,13,,https://www.garrafeiranacional.com/vinho/2024-quinta-do-sobral-rose.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6073442-0.jpg,6073442,False,Garrafeira Nacional,2025-10-13T11:57:59.997411
QUINTA DO SOBRAL JAEN TINTO, 2022 Quinta do Sobral Jaen tinto,QUINTA DO SOBRAL,100,2022,DÃO,"16,95",,TINTO,,"11,5",,https://www.garrafeiranacional.com/vinho/2022-quinta-do-sobral-jaen-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042699-0.jpg,6042699,False,Garrafeira Nacional,2025-10-13T11:57:59.997551
QUINTA DO SOBRAL BRANCO, 2024 Quinta do Sobral branco,QUINTA DO SOBRAL,100,2024,DÃO,"6,95",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-quinta-do-sobral-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042697-0.jpg,6042697,False,Garrafeira Nacional,2025-10-13T11:58:00.009669
QUINTA DOS CARVALHAIS BRANCO, 2024 Quinta dos Carvalhais branco,SOGRAPE VINHOS,100,2024,DÃO,"10,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2024-quinta-dos-carvalhais-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042695-0.jpg,6042695,False,Garrafeira Nacional,2025-10-13T11:58:00.009971
GRÃO VASCO BRANCO, 2024 Grão Vasco branco,SOGRAPE VINHOS,100,2024,DÃO,"3,95",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-gr-o-vasco-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042694-0.jpg,6042694,False,Garrafeira Nacional,2025-10-13T11:58:00.010129
QUINTA DO SOBRAL VINHA DA NETA BRANCO, 2022 Quinta do Sobral Vinha da Neta branco,QUINTA DO SOBRAL,100,2022,DÃO,"29,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2022-quinta-do-sobral-vinha-da-neta-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042692-0.jpg,6042692,False,Garrafeira Nacional,2025-10-13T11:58:00.010282
HERDADE DO ROCIM ALICANTE BOUSCHET TINTO, 2024 Herdade do Rocim Alicante Bouschet tinto,ROCIM,100,2024,ALENTEJO,"13,95",,TINTO,,14,,https://www.garrafeiranacional.com/vinho/2024-herdade-do-rocim-alicante-bouschet-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013820-0.jpg,6013820,False,Garrafeira Nacional,2025-10-13T11:58:00.010417
HERDADE DO ROCIM SOMMELIER EDITION BRANCO, 2024 Herdade do Rocim Sommelier Edition branco,ROCIM,100,2024,ALENTEJO,31,,BRANCO,,12,,https://www.garrafeiranacional.com/vinho/2024-herdade-do-rocim-sommelier-edition-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013819-0.jpg,6013819,False,Garrafeira Nacional,2025-10-13T11:58:00.010558
HERDADE DO MOINHO ANTÃO VAZ BRANCO, 2020 Herdade do Moinho Branco Antão Vaz branco,RIBAFREIXO,100,2020,ALENTEJO,"29,95",,BRANCO,,"13,5",,https://www.garrafeiranacional.com/vinho/2020-herdade-do-moinho-branco-ant-o-vaz-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013818-0.jpg,6013818,False,Garrafeira Nacional,2025-10-13T11:58:00.023540
QUINTA DAS QUEIMAS ROSÉ, 2023 Quinta das Queimas rosé,QUINTA DAS QUEIMAS,100,2023,DÃO,14,,ROSÉ,,"12,5",,https://www.garrafeiranacional.com/vinho/2023-quinta-das-queimas-rose.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6073441-0.jpg,6073441,False,Garrafeira Nacional,2025-10-13T11:58:00.023826
CASAL STA MARIA MAR DE ROSAS ROSÉ, 2022 Casal Sta. Maria Mar de Rosas rosé,ADRAGA EXPLORAÇÕES VITIVINÍCOLAS,100,2022,LISBOA,"19,9",,ROSÉ,,13,,https://www.garrafeiranacional.com/vinho/2022-casal-sta-maria-mar-de-rosas-rose.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6073440-0.jpg,6073440,False,Garrafeira Nacional,2025-10-13T11:58:00.023987
PEGO DO VELHO BRANCO, 2024 Pego do Velho branco,SOCIEDADE AGRÍCOLA QUINTA DA SERPE,100,2024,DOURO,"7,8",,BRANCO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-pego-do-velho-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064738-0.jpg,6064738,False,Garrafeira Nacional,2025-10-13T11:58:00.024205
QUINTA DAS QUEIMAS VINHA DO LARANJAL BRANCO, 2023 Quinta das Queimas Vinha do Laranjal branco,QUINTA DAS QUEIMAS,100,2023,DÃO,"34,95",,BRANCO,,"13,5",,https://www.garrafeiranacional.com/vinho/2023-quinta-das-queimas-vinha-do-laranjal-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042690-0.jpg,6042690,False,Garrafeira Nacional,2025-10-13T11:58:00.024348
QUINTA DAS QUEIMAS TOURIGA NACIONAL TINTO, 2022 Quinta das Queimas Touriga Nacional tinto,QUINTA DAS QUEIMAS,100,2022,DÃO,"17,5",,TINTO,,13,,https://www.garrafeiranacional.com/vinho/2022-quinta-das-queimas-touriga-nacional-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042689-0.jpg,6042689,False,Garrafeira Nacional,2025-10-13T11:58:00.052856
QUINTA DAS QUEIMAS ENCRUZADO BRANCO, 2022 Quinta das Queimas Encruzado branco,QUINTA DAS QUEIMAS,100,2022,DÃO,"17,5",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2022-quinta-das-queimas-encruzado-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042688-0.jpg,6042688,False,Garrafeira Nacional,2025-10-13T11:58:00.053214
QUEIMAS FIELD BLEND BRANCO, 2021 Queimas Field Blend branco,QUINTA DAS QUEIMAS,100,2021,DÃO,14,,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2021-queimas-field-blend-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042687-0.jpg,6042687,False,Garrafeira Nacional,2025-10-13T11:58:00.053404
BUSTELO ALVARINHO BRANCO, 2024 Bustelo Alvarinho branco,CAS'AMARO,100,2024,VINHO VERDE,"10,4",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2024-bustelo-alvarinho-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6080999-0.jpg,6080999,False,Garrafeira Nacional,2025-10-13T11:58:00.064605
PAPA FIGOS BRANCO, 2024 Papa Figos branco,SOGRAPE VINHOS,100,2024,DOURO,"8,5",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2024-papa-figos-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064729-0.jpg,6064729,False,Garrafeira Nacional,2025-10-13T11:58:00.064966
ALTAS QUINTAS 600 TINTO, 2024 Altas Quintas 600 tinto,ALTAS QUINTAS,100,2024,ALENTEJO,"8,95",,TINTO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-altas-quintas-600-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013803-0.jpg,6013803,False,Garrafeira Nacional,2025-10-13T11:58:00.065162
XISTO ILIMITADO BRANCO, 2024 Xisto Ilimitado branco,LUÍS SEABRA,100,2024,DOURO,"16,5",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-xisto-ilimitado-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064709-0.jpg,6064709,False,Garrafeira Nacional,2025-10-13T11:58:00.065326
HERDADE DA MAROTEIRA CEM REIS VIOGNIER RESERVA BRANCO, 2024 Herdade da Maroteira Cem Reis Viognier Reserva branco,HERDADE DA MAROTEIRA,100,2024,ALENTEJO,"22,95",,BRANCO,,"13,5",,https://www.garrafeiranacional.com/vinho/2024-herdade-da-maroteira-cem-reis-viognier-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013776-0.jpg,6013776,False,Garrafeira Nacional,2025-10-13T11:58:00.076319
LEGADO TINTO, 2019 Legado tinto,SOGRAPE VINHOS,100,2019,DOURO,"499,95",,TINTO,,14,,https://www.garrafeiranacional.com/vinho/2019-legado-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064298-0.jpg,6064298,False,Garrafeira Nacional,2025-10-13T11:58:00.076583
LAVRADORES DE FEITORIA MERUGE TINTO, 2021 Lavradores de Feitoria Meruge tinto,LAVRADORES DE FEITORIA,100,2021,DOURO,"25,95",,TINTO,,14,,https://www.garrafeiranacional.com/vinho/2021-lavradores-de-feitoria-meruge-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064237-0.jpg,6064237,False,Garrafeira Nacional,2025-10-13T11:58:00.076749
MARQUÊS DE MARIALVA ARINTO RESERVA BRANCO, 2023 Marquês de Marialva Arinto Reserva branco,ADEGA DE CANTANHEDE,100,2023,BAIRRADA,"9,95",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2023-marques-de-marialva-arinto-reserva-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/4/6400760-0.jpg,6400760,False,Garrafeira Nacional,2025-10-13T11:58:00.087221
ODISSEIA GRANDE RESERVA TINTO, 2022 Odisseia Grande Reserva tinto,JEAN-HUGUES GROS WINES,100,2022,DOURO,"34,5",,TINTO,,"14,5",,https://www.garrafeiranacional.com/vinho/2022-odisseia-grande-reserva-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064743-0.jpg,6064743,False,Garrafeira Nacional,2025-10-13T11:58:00.087445
MONTE DA PECEGUINA ROSÉ, 2023 Monte da Peceguina rosé,HERDADE DA MALHADINHA NOVA,100,2023,ALENTEJO,"14,5",,ROSÉ,,"12,5",,https://www.garrafeiranacional.com/vinho/2023-monte-da-peceguina-rose.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6073438-0.jpg,6073438,False,Garrafeira Nacional,2025-10-13T11:58:00.087591
CRASTO BRANCO, 2024 Crasto branco,QUINTA DO CRASTO,100,2024,DOURO,"11,95",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-crasto-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064730-0.jpg,6064730,False,Garrafeira Nacional,2025-10-13T11:58:00.087759
PACHECA SAUVIGNON BLANC BRANCO, 2024 Pacheca Sauvignon Blanc branco,QUINTA DA PACHECA,100,2024,DOURO,"8,5",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-pacheca-sauvignon-blanc-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6064728-0.jpg,6064728,False,Garrafeira Nacional,2025-10-13T11:58:00.098833
CASA DA PASSARELLA VILLA OLIVEIRA ENCRUZADO BRANCO, 2021 Casa da Passarella Villa Oliveira Encruzado branco,CASA DA PASSARELLA,100,2021,DÃO,"51,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2021-casa-da-passarella-villa-oliveira-encruzado-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042684-0.jpg,6042684,False,Garrafeira Nacional,2025-10-13T11:58:00.099062
CASA DA PASSARELLA VILLA OLIVEIRA ENCRUZADO BRANCO, 2022 Casa da Passarella Villa Oliveira Encruzado branco,CASA DA PASSARELLA,100,2022,DÃO,"49,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2022-casa-da-passarella-villa-oliveira-encruzado-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042683-0.jpg,6042683,False,Garrafeira Nacional,2025-10-13T11:58:00.099219
QUINTA DO CERRADO RESERVA BRANCO, 2023 Quinta do Cerrado Reserva branco,UNIÃO COMERCIAL DA BEIRA,100,2023,DÃO,"8,4",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2023-quinta-do-cerrado-reserva-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6042682-0.jpg,6042682,False,Garrafeira Nacional,2025-10-13T11:58:00.099376
QUINTA DAS CEREJEIRAS GRANDE RESERVA BRANCO, 2023 Quinta das Cerejeiras Grande Reserva branco,COMPANHIA AGRÍCOLA DO SANGUINHAL,100,2023,LISBOA,"25,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2023-quinta-das-cerejeiras-grande-reserva-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6031112-0.jpg,6031112,False,Garrafeira Nacional,2025-10-13T11:58:00.099578
MANZ DONA FÁTIMA JAMPAL BRANCO, 2023 Manz Dona Fátima Jampal branco,MANZ WINE,100,2023,LISBOA,"24,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2023-manz-dona-fatima-jampal-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6031111-0.jpg,6031111,False,Garrafeira Nacional,2025-10-13T11:58:00.116092
MANZ PLATÓNICO RESERVA TINTO, 2020 Manz Platónico Reserva tinto,MANZ WINE,100,2020,LISBOA,"11,5",,TINTO,,"13,5",,https://www.garrafeiranacional.com/vinho/2020-manz-platonico-reserva-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6031110-0.jpg,6031110,False,Garrafeira Nacional,2025-10-13T11:58:00.116295
ALTAS QUINTAS 600 ROSÉ, 2024 Altas Quintas 600 rosé,ALTAS QUINTAS,100,2024,ALENTEJO,"8,95",,ROSÉ,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-altas-quintas-600-rose.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013805-0.jpg,6013805,False,Garrafeira Nacional,2025-10-13T11:58:00.116443
ALTAS QUINTAS TINTO, 2023 Altas Quintas tinto,ALTAS QUINTAS,100,2023,ALENTEJO,"21,95",,TINTO,,"14,5",,https://www.garrafeiranacional.com/vinho/2023-altas-quintas-tinto.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013804-0.jpg,6013804,False,Garrafeira Nacional,2025-10-13T11:58:00.116585
ALTAS QUINTAS CRESCENDO BRANCO, 2024 Altas Quintas Crescendo branco,ALTAS QUINTAS,100,2024,ALENTEJO,"11,95",,BRANCO,,"12,5",,https://www.garrafeiranacional.com/vinho/2024-altas-quintas-crescendo-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013802-0.jpg,6013802,False,Garrafeira Nacional,2025-10-13T11:58:00.116722
ALTAS QUINTAS BRANCO, 2024 Altas Quintas branco,ALTAS QUINTAS,100,2024,ALENTEJO,"21,95",,BRANCO,,13,,https://www.garrafeiranacional.com/vinho/2024-altas-quintas-branco.html,https://www.garrafeiranacional.com/media/catalog/product/cache/2675a1e349f73a25c4c6d972470331af/6/0/6013801-0.jpg,6013801,False,Garrafeira Nacional,2025-10-13T11:58:00.116876
