name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
POUCA ROUPA ROSÉ,Vinho Rose Pouca Roupa 75 Cl,JOÃO PORTUGAL RAMOS,100,0,ALENTEJO,"4,29",,ROSÉ,"Touriga Nacional, Aragonez, Cabernet Sauvignon",12,"As uvas são desengaçadas e suavemente esmagadas e em seguida arrefecidas dentro da cuba à temperatura de 10º C. Repousam durante 8 horas, para maior extração de aromas da película.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-pouca-roupa-75-cl/item_10829.html?id=204&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1649232165_4f061ba9ef99cd33406bd7c2bbb1b61c.jpg,2410011,False,Garrafeira Soares,2025-10-13T19:37:20.489493
QUINTA DA BACALHOA MOSCATEL ROXO ROSÉ,Vinho Rose Quinta Da Bacalhoa Moscatel Roxo 75 Cl,BACALHÔA VINHOS,100,0,SETÚBAL,"11,95",,ROSÉ,Moscatel Roxo,13,"A casta Moscatel Roxo era há poucos anos uma casta em vias de extinção. Tendo em conta que origina vinhos de Qualidade Superior, a Bacalhôa Vinhos de Portugal, promoveu o plantio da maior vinha de Moscatel Roxo do mundo (5,2847 ha). Tradicionalmente sempre utilizada para vinificar Vinhos Generosos DO Setúbal. Tendo nos últimos anos encontrado qualidades excepcionais nos vinhos rosés desta casta resolvemos criar uma nova marca para dar a conhecer esta preciosidade aos consumidores. Esta é a prime...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-quinta-da-bacalhoa-moscatel-roxo-75-cl/item_62001.html?id=204&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1596817829_6f552472771927076c0459957e8803b9.jpg,2430540,False,Garrafeira Soares,2025-10-13T19:37:20.489633
REDOMA ROSÉ,Vinho Rosé Redoma 2023 75 Cl,NIEPOORT,100,2023,DOURO,"12,95",,ROSÉ,"Tinta Amarela, Touriga Franca","12,4","A Niepoort lançou o seu primeiro Rosé em 1999, tentando provar que um vinho de qualidade também pode ser rosé. Fermentado em barrica e proveniente de vinhas mais velhas, o Redoma é um rosé encorpado, mais adequado para ser bebido à mesa do que para uma tarde de Verão. Com a frescura de um branco e a complexidade e estrutura de um tinto, mostra uma perspectiva diferente do vinho rosé. A grande novidade desta edição é a sua cor clara, lembrando os rosés da região francesa de Provence.Cor salmão mu...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-redoma-2023-75-cl/item_90514.html?id=204&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1720624303_93f9e04d2d6ce84a98e5194d953bc630.jpg,2458022,False,Garrafeira Soares,2025-10-13T19:37:20.489763
DÃO MELANGE A 3 ROSÉ,Vinho Rose Dão Melange a 3 75 Cl,QUINTA DOS CARVALHAIS,100,0,DÃO,"6,49",,ROSÉ,"Tinta Roriz, Touriga Nacional, Jaen",12,"Mélange à Trois transmite a modernidade de Carvalhais, uma mistura de ideias, talento e ousadia, às quais juntámos três castas - Tinta Roriz, Touriga Nacional, Jaen - para obter um vinho moderno, irreverente e divertido.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-dao-melange-a-3-75-cl/item_56477.html?id=204&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1680623211_b60df912f8c32ba1d1be7331ad0b2a40.jpg,2440630,False,Garrafeira Soares,2025-10-13T19:37:20.489903
QUINTA BOA ESPERANCA ROSÉ,Vinho Rose Qta. Boa Esperanca 75 Cl,QUINTA DA BOA ESPERANÇA,100,0,LISBOA,"8,49",,ROSÉ,"Castelão, Touriga Nacional, Syrah","12,5","Por entre o embalo soalheiro destes vales e encostas, recortados por vinhas e árvores de frutos, a Quinta da Boa Esperança tem por base um conceito de vinhas sustentáveis, criando o compromisso de garantir o bem estar das nossas vinhas, bem como proteger os nossos solos e as suas águas. A excelência das nossas uvas provém de uma cuidada dedicação às vinhas ao longo de todo o ano, que culmina com o empenho de uma vindima manual.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-qta.-boa-esperanca-75-cl/item_64510.html?id=204&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1707325658_4c4b6957e9435823d49b36c8137303fe.jpg,2435701,False,Garrafeira Soares,2025-10-13T19:37:20.490026
LAGOALVA ESPUMANTE,Espumante Lagoalva 75 Cl,QUINTA DA LAGOALVA,100,0,TEJO,"9,49",,ESPUMANTE,"Arinto, Alfrocheiro",11,"As Uvas vindimadas manualmente foram prensadas directamente sem esmagamento nem desengace. O mosto obtido foi clarificado por decantação estática, seguindo-se a fermentação a temperatura controlada. Posteriormente procedeu-se à estabilização tartárica a baixa temperatura de modo a preparar o vinho para a segunda fermentação em garrafa (método champanhês).",https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-lagoalva-75-cl/item_57839.html?id=215&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1649232163_5eefafc7744e0919662ac553c397dd14.jpg,18027,False,Garrafeira Soares,2025-10-13T19:37:22.214292
LANCERS BRUTO ESPUMANTE,Espumante Lancers Bruto 75 Cl,JOSÉ MARIA DA FONSECA,100,0,SETÚBAL,"5,36","5,95",ESPUMANTE,"Arinto, Malvasia Fina",12,"Lancers é uma das principais marcas da José Maria da Fonseca, conhecida internacionalmente pelo vinho Rose. Foi criada em 1944, pelo americano Henry Behar, um nome facilmente legível, adaptado do quadro 'Las Lanzas' do pintor espanhol Velasquez, de quem Behar se confessava grande admirador.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-lancers-bruto-75-cl/item_1117.html?id=215&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1619112437_cef2150900de821851d5c5da3e65d83a.jpg,18012,False,Garrafeira Soares,2025-10-13T19:37:22.214537
MARQUES BORBA ESPUMANTE,Espumante Marques Borba Rose 75 Cl,JOÃO PORTUGAL RAMOS,100,0,ALENTEJO,"15,49",,ESPUMANTE,"Pinot Noir, Touriga Nacional, Aragonês",12,,https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-marques-borba-rose-75-cl/item_61923.html?id=215&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1632314963_a0538b0c9e88c13e07a237ee3b2bcd86.jpg,18092,False,Garrafeira Soares,2025-10-13T19:37:22.214690
MATEUS ESPUMANTE,Espumante Mateus Rosé 75 Cl,SOGRAPE VINHOS,100,0,,"6,95",,ESPUMANTE,"Baga, Syrah","11,5",A identidade marcante e requintada deste vinho salta à vista ao primeiro flûte. Um vinho naturalmente fresco indicado para avivar as emoções e despertar momentos únicos de convívio.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-mateus-rose-75-cl/item_1127.html?id=215&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1760217634_80fe3a4ad9bd916f9b8c84d2cff2dcf8.jpg,18023,False,Garrafeira Soares,2025-10-13T19:37:22.214818
MURGANHEIRA EXTREME PINOT BLANC BRUTO ESPUMANTE,Espumante Murganheira Extreme Pinot Blanc Bruto 75 Cl,MURGANHEIRA,100,0,TÁVORA-VAROSA,"23,95",,ESPUMANTE,Pinot Blanc,14,"Um espumante vinificado com a casta de excelência Pinot Blanc. Este néctar de cor citrina resulta do cuidado e rigor característicos da Murganheira, associados às mais modernas técnicas aplicadas na obtenção de grandes Cuvées. Um Espumante único, pela elegância e personalidade de um Blanc de Blancs.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-murganheira-extreme-pinot-blanc-bruto-75-cl/item_1153.html?id=215&cat=254&pc=6,https://www.garrafeirasoares.pt/temp/1648139766_bfa35a9b04f95a5ca73b75f8dd458e39.jpg,18049,False,Garrafeira Soares,2025-10-13T19:37:22.214958
